x	y	car_pre_inf
491767	2145597	1.872409118
491867	2145597	1.873979967
491967	2145597	1.875857199
492067	2145597	1.878012788
492167	2145597	1.88042006
492267	2145597	1.88305443
492367	2145597	1.885893762
492467	2145597	1.888918462
492567	2145597	1.892111386
492667	2145597	1.895457659
492767	2145597	1.898944437
492867	2145597	1.902560667
492967	2145597	1.906296849
493067	2145597	1.910144822
493167	2145597	1.914097574
493267	2145597	1.918149076
493367	2145597	1.922294137
493467	2145597	1.926528285
493567	2145597	1.930847663
493667	2145597	1.93524894
493767	2145597	1.939729241
493867	2145597	1.944286081
493967	2145597	1.948917315
494067	2145597	1.953621091
494167	2145597	1.958395816
494267	2145597	1.963240117
494367	2145597	1.968152821
494467	2145597	1.973132928
494567	2145597	1.978179587
494667	2145597	1.983292087
494767	2145597	1.988469835
494867	2145597	1.993712345
494967	2145597	1.99901923
495067	2145597	2.004390185
495167	2145597	2.009824988
495267	2145597	2.015323483
495367	2145597	2.02088558
495467	2145597	2.026511246
495567	2145597	2.032200502
495667	2145597	2.037953416
495767	2145597	2.043770101
495867	2145597	2.049650711
495967	2145597	2.055595438
496067	2145597	2.061604506
496167	2145597	2.067678175
496267	2145597	2.07381673
496367	2145597	2.080020488
496467	2145597	2.086289789
496567	2145597	2.092624997
479667	2145697	2.159593875
479767	2145697	2.143364834
479867	2145697	2.127554087
479967	2145697	2.112198696
480067	2145697	2.097338197
480167	2145697	2.083014659
480267	2145697	2.069272723
480367	2145697	2.056159609
480467	2145697	2.043725087
480567	2145697	2.032021396
480667	2145697	2.021103109
480767	2145697	2.011026915
480867	2145697	2.001851318
480967	2145697	1.993636229
481067	2145697	1.986442426
481167	2145697	1.980330872
481267	2145697	1.975361874
481367	2145697	1.971594061
481467	2145697	1.96908318
481567	2145697	1.967880711
481667	2145697	1.968032321
481767	2145697	1.969576173
481867	2145697	1.972541174
481967	2145697	1.976945197
482067	2145697	1.982793408
482167	2145697	1.990076765
482267	2145697	1.998770842
482367	2145697	2.008835045
482467	2145697	2.020212337
482567	2145697	2.032829512
482667	2145697	2.046598041
482767	2145697	2.061415472
482867	2145697	2.077167301
482967	2145697	2.093729238
483067	2145697	2.110969733
483167	2145697	2.128752659
483267	2145697	2.146940036
483367	2145697	2.165394701
483467	2145697	2.183982835
483567	2145697	2.202576171
483667	2145697	2.22105351
483767	2145697	2.23930025
483867	2145697	2.257200938
483967	2145697	2.274595645
484067	2145697	2.290858125
484167	2145697	2.300441139
484267	2145697	2.303698901
484367	2145697	2.305800853
484467	2145697	2.307241539
484567	2145697	2.308096287
484667	2145697	2.308389274
484767	2145697	2.308133067
484867	2145697	2.307336358
484967	2145697	2.306006073
485067	2145697	2.304148235
485167	2145697	2.301768522
485267	2145697	2.298872732
485367	2145697	2.295467172
485467	2145697	2.291558973
485567	2145697	2.287156318
485667	2145697	2.282268594
485767	2145697	2.276906473
485867	2145697	2.271081949
485967	2145697	2.264808324
486067	2145697	2.258100173
486167	2145697	2.250973298
486267	2145697	2.243444658
486367	2145697	2.235532315
486467	2145697	2.227255372
486567	2145697	2.218633914
486667	2145697	2.209688969
486767	2145697	2.200442461
486867	2145697	2.190917192
486967	2145697	2.18113681
487067	2145697	2.171125808
487167	2145697	2.160909511
487267	2145697	2.150514079
487367	2145697	2.139966506
487467	2145697	2.129294616
487567	2145697	2.118527055
487667	2145697	2.107693267
487767	2145697	2.096823451
487867	2145697	2.085948489
487967	2145697	2.075099845
488067	2145697	2.064309407
488167	2145697	2.053609298
488267	2145697	2.043031607
488367	2145697	2.032608083
488467	2145697	2.022369758
488567	2145697	2.012346524
488667	2145697	2.002566677
488767	2145697	1.993056448
488867	2145697	1.983839546
488967	2145697	1.974936754
489067	2145697	1.966365602
489167	2145697	1.958140152
489267	2145697	1.950270923
489367	2145697	1.94276496
489467	2145697	1.935626057
489567	2145697	1.928855115
489667	2145697	1.922450619
489767	2145697	1.916409197
489867	2145697	1.910726243
489967	2145697	1.905396554
490067	2145697	1.900414963
490167	2145697	1.89577694
490267	2145697	1.891479139
490367	2145697	1.887519859
490467	2145697	1.88389941
490567	2145697	1.880620329
490667	2145697	1.87768742
490767	2145697	1.875107564
490867	2145697	1.872889239
490967	2145697	1.87104173
491067	2145697	1.869574029
491167	2145697	1.868493497
491267	2145697	1.867804459
491367	2145697	1.867506958
491467	2145697	1.867595914
491567	2145697	1.868060872
491667	2145697	1.868886394
491767	2145697	1.870052986
491867	2145697	1.871538349
491967	2145697	1.873318714
492067	2145697	1.875370049
492167	2145697	1.877669015
492267	2145697	1.880193646
492367	2145697	1.882923748
492467	2145697	1.885841085
492567	2145697	1.888929408
492667	2145697	1.892174378
492767	2145697	1.895563424
492867	2145697	1.899085581
492967	2145697	1.902731314
493067	2145697	1.906492342
493167	2145697	1.910361485
493267	2145697	1.914332519
493367	2145697	1.918400047
493467	2145697	1.922559388
493567	2145697	1.926806483
493667	2145697	1.931137811
493767	2145697	1.935550314
493867	2145697	1.94004134
493967	2145697	1.944608591
494067	2145697	1.949250073
494167	2145697	1.953964064
494267	2145697	1.958749075
494367	2145697	1.963603826
494467	2145697	1.968527221
494567	2145697	1.973518324
494667	2145697	1.978576345
494767	2145697	1.983700619
494867	2145697	1.988890598
494967	2145697	1.994145837
495067	2145697	1.99946598
495167	2145697	2.004850756
495267	2145697	2.01029997
495367	2145697	2.015813493
495467	2145697	2.021391259
495567	2145697	2.027033259
495667	2145697	2.032739534
495767	2145697	2.038510174
495867	2145697	2.044345311
495967	2145697	2.050245118
496067	2145697	2.056209805
496167	2145697	2.062239616
496267	2145697	2.068334826
496367	2145697	2.074495741
479667	2145797	2.149335553
479767	2145797	2.132673096
479867	2145797	2.116417618
479967	2145797	2.100607186
480067	2145797	2.085282598
480167	2145797	2.070487476
480267	2145797	2.056268344
480367	2145797	2.042674677
480467	2145797	2.029758917
480567	2145797	2.017576439
480667	2145797	2.006185459
480767	2145797	1.99564687
480867	2145797	1.986023979
480967	2145797	1.977382128
481067	2145797	1.969788183
481167	2145797	1.963309844
481267	2145797	1.958014777
481367	2145797	1.953969526
481467	2145797	1.951238195
481567	2145797	1.94988089
481667	2145797	1.94995194
481767	2145797	1.951497915
481867	2145797	1.954555503
481967	2145797	1.959149338
482067	2145797	1.965289888
482167	2145797	1.972971531
482267	2145797	1.982170989
482367	2145797	1.992846246
482467	2145797	2.004936072
482567	2145797	2.018360251
482667	2145797	2.033020509
482767	2145797	2.048802133
482867	2145797	2.065576157
482967	2145797	2.083201977
483067	2145797	2.101530206
483167	2145797	2.12040557
483267	2145797	2.139669619
483367	2145797	2.159162994
483467	2145797	2.178726826
483567	2145797	2.198202355
483667	2145797	2.217426472
483767	2145797	2.236216543
483867	2145797	2.254323069
483967	2145797	2.271274673
484067	2145797	2.285913171
484167	2145797	2.296235274
484267	2145797	2.302295282
484367	2145797	2.306043088
484467	2145797	2.308524504
484567	2145797	2.310116346
484667	2145797	2.310970525
484767	2145797	2.311160261
484867	2145797	2.310726357
484967	2145797	2.309694122
485067	2145797	2.308080716
485167	2145797	2.305898897
485267	2145797	2.303159196
485367	2145797	2.299871289
485467	2145797	2.296044879
485567	2145797	2.291690258
485667	2145797	2.286818657
485767	2145797	2.281442442
485867	2145797	2.275575203
485967	2145797	2.269231778
486067	2145797	2.262428235
486167	2145797	2.255181819
486267	2145797	2.2475109
486367	2145797	2.239434907
486467	2145797	2.230974267
486567	2145797	2.222150353
486667	2145797	2.212985441
486767	2145797	2.203502672
486867	2145797	2.193726038
486967	2145797	2.183680364
487067	2145797	2.173391313
487167	2145797	2.162885393
487267	2145797	2.152189974
487367	2145797	2.141333309
487467	2145797	2.130344552
487567	2145797	2.119253775
487667	2145797	2.108091966
487767	2145797	2.096891017
487867	2145797	2.085683672
487967	2145797	2.074503443
488067	2145797	2.063384474
488167	2145797	2.052361337
488267	2145797	2.04146877
488367	2145797	2.030741322
488467	2145797	2.020212937
488567	2145797	2.009916453
488667	2145797	1.999883052
488767	2145797	1.990141681
488867	2145797	1.980718483
488967	2145797	1.971636264
489067	2145797	1.962914076
489167	2145797	1.954566919
489267	2145797	1.946605629
489367	2145797	1.939036945
489467	2145797	1.931863776
489567	2145797	1.925085625
489667	2145797	1.91869917
489767	2145797	1.912698928
489867	2145797	1.907077975
489967	2145797	1.901828675
490067	2145797	1.89694337
490167	2145797	1.892415016
490267	2145797	1.888237722
490367	2145797	1.884407183
490467	2145797	1.88092098
490567	2145797	1.877778729
490667	2145797	1.87498205
490767	2145797	1.87253433
490867	2145797	1.870440264
490967	2145797	1.868705164
491067	2145797	1.867334073
491167	2145797	1.86633074
491267	2145797	1.865696594
491367	2145797	1.865429853
491467	2145797	1.865524929
491567	2145797	1.865972228
491667	2145797	1.866758384
491767	2145797	1.867866863
491867	2145797	1.869278812
491967	2145797	1.870974004
492067	2145797	1.872931737
492167	2145797	1.875131599
492267	2145797	1.87755405
492367	2145797	1.880180811
492467	2145797	1.882995097
492567	2145797	1.885981704
492667	2145797	1.889127008
492767	2145797	1.8924189
492867	2145797	1.895846682
492967	2145797	1.89940094
493067	2145797	1.903073418
493167	2145797	1.906856889
493267	2145797	1.910745034
493367	2145797	1.914732334
493467	2145797	1.918813971
493567	2145797	1.922985741
493667	2145797	1.927243974
493767	2145797	1.931585472
493867	2145797	1.936007443
493967	2145797	1.940507459
494067	2145797	1.945083404
494167	2145797	1.94973344
494267	2145797	1.954455975
494367	2145797	1.959249631
494467	2145797	1.964113222
494567	2145797	1.969045729
494667	2145797	1.974046288
494767	2145797	1.979114166
494867	2145797	1.984248753
494967	2145797	1.989449544
495067	2145797	1.994716134
495167	2145797	2.000048204
495267	2145797	2.005445516
495367	2145797	2.010907903
495467	2145797	2.016435264
495567	2145797	2.022027558
495667	2145797	2.027684797
495767	2145797	2.033407047
495867	2145797	2.039194417
495967	2145797	2.045047059
496067	2145797	2.050965165
496167	2145797	2.056948965
479567	2145897	2.156867728
479667	2145897	2.139398901
479767	2145897	2.122287475
479867	2145897	2.105569529
479967	2145897	2.089283979
480067	2145897	2.073472733
480167	2145897	2.058180817
480267	2145897	2.043456499
480367	2145897	2.029351387
480467	2145897	2.015920494
480567	2145897	2.003222265
480667	2145897	1.991318546
480767	2145897	1.980274476
480867	2145897	1.970158285
480967	2145897	1.961040975
481067	2145897	1.952995842
481167	2145897	1.946097818
481267	2145897	1.940422593
481367	2145897	1.936045474
481467	2145897	1.93303997
481567	2145897	1.931476057
481667	2145897	1.931418143
481767	2145897	1.932922748
481867	2145897	1.93603595
481967	2145897	1.940790709
482067	2145897	1.947204202
482167	2145897	1.955275343
482267	2145897	1.964982694
482367	2145897	1.976282957
482467	2145897	1.989110224
482567	2145897	2.003376102
482667	2145897	2.018970739
482767	2145897	2.035764697
482867	2145897	2.053611525
482967	2145897	2.072350795
483067	2145897	2.091811311
483167	2145897	2.111814179
483267	2145897	2.132175339
483367	2145897	2.152707124
483467	2145897	2.173218074
483567	2145897	2.193509589
483667	2145897	2.213366228
483767	2145897	2.232532445
483867	2145897	2.25066077
483967	2145897	2.267213022
484067	2145897	2.281374145
484167	2145897	2.292346925
484267	2145897	2.30013878
484367	2145897	2.305525516
484467	2145897	2.309257231
484567	2145897	2.311787957
484667	2145897	2.313365267
484767	2145897	2.314127357
484867	2145897	2.314155573
484967	2145897	2.31350043
485067	2145897	2.312195053
485167	2145897	2.310262625
485267	2145897	2.307720785
485367	2145897	2.304584314
485467	2145897	2.300866814
485567	2145897	2.29658174
485667	2145897	2.291743025
485767	2145897	2.286365438
485867	2145897	2.280464766
485967	2145897	2.274057891
486067	2145897	2.267162795
486167	2145897	2.259798537
486267	2145897	2.251985199
486367	2145897	2.24374383
486467	2145897	2.235096394
486567	2145897	2.226065722
486667	2145897	2.216675476
486767	2145897	2.206950121
486867	2145897	2.196914915
486967	2145897	2.186595914
487067	2145897	2.176019983
487167	2145897	2.165214826
487267	2145897	2.154209022
487367	2145897	2.143032073
487467	2145897	2.131714444
487567	2145897	2.120287617
487667	2145897	2.108784117
487767	2145897	2.097237534
487867	2145897	2.085682509
487967	2145897	2.074154674
488067	2145897	2.062690539
488167	2145897	2.051327305
488267	2145897	2.040102587
488367	2145897	2.029054044
488467	2145897	2.018218896
488567	2145897	2.007633347
488667	2145897	1.997331917
488767	2145897	1.987346727
488867	2145897	1.977706772
488967	2145897	1.968437235
489067	2145897	1.959558929
489167	2145897	1.951087896
489267	2145897	1.943035235
489367	2145897	1.935407173
489467	2145897	1.928205383
489567	2145897	1.921427515
489667	2145897	1.915067901
489767	2145897	1.909118373
489867	2145897	1.903569112
489967	2145897	1.8984095
490067	2145897	1.893628889
490167	2145897	1.889217289
490267	2145897	1.885165912
490367	2145897	1.881467594
490467	2145897	1.878117046
490567	2145897	1.875110953
490667	2145897	1.872447894
490767	2145897	1.870128092
490867	2145897	1.868152974
490967	2145897	1.866524573
491067	2145897	1.8652448
491167	2145897	1.864314638
491267	2145897	1.863733361
491367	2145897	1.863497873
491467	2145897	1.863602254
491567	2145897	1.86403759
491667	2145897	1.864792103
491767	2145897	1.865851544
491867	2145897	1.867199771
491967	2145897	1.868819421
492067	2145897	1.870692581
492167	2145897	1.872801381
492267	2145897	1.875128487
492367	2145897	1.877657449
492467	2145897	1.880372936
492567	2145897	1.883260867
492667	2145897	1.886308449
492767	2145897	1.889504168
492867	2145897	1.892837726
492967	2145897	1.896299963
493067	2145897	1.899882767
493167	2145897	1.903578967
493267	2145897	1.907382244
493367	2145897	1.911287038
493467	2145897	1.915288459
493567	2145897	1.919382213
493667	2145897	1.923564532
493767	2145897	1.927832111
493867	2145897	1.932182054
493967	2145897	1.936611826
494067	2145897	1.94111921
494167	2145897	1.945702271
494267	2145897	1.950359324
494367	2145897	1.955088905
494467	2145897	1.959889745
494567	2145897	1.964760751
494667	2145897	1.969700986
494767	2145897	1.974709655
494867	2145897	1.979786085
494967	2145897	1.984929718
495067	2145897	1.990140096
495167	2145897	1.995416855
495267	2145897	2.000759713
495367	2145897	2.006168463
495467	2145897	2.01164297
495567	2145897	2.017183159
495667	2145897	2.022789014
495767	2145897	2.028460572
495867	2145897	2.034197919
495967	2145897	2.040001186
496067	2145897	2.045870546
479567	2145997	2.147736235
479667	2145997	2.129820216
479767	2145997	2.112245372
479867	2145997	2.095048233
479967	2145997	2.078268386
480067	2145997	2.061948661
480167	2145997	2.046135303
480267	2145997	2.030878145
480367	2145997	2.016230756
480467	2145997	2.002250571
480567	2145997	1.988998982
480667	2145997	1.97654138
480767	2145997	1.964947127
480867	2145997	1.954289437
480967	2145997	1.944645129
481067	2145997	1.936094226
481167	2145997	1.928719354
481267	2145997	1.922604881
481367	2145997	1.917835771
481467	2145997	1.914496076
481567	2145997	1.912667044
481667	2145997	1.912424818
481767	2145997	1.913837725
481867	2145997	1.916963222
481967	2145997	1.921844599
482067	2145997	1.928507604
482167	2145997	1.936957236
482267	2145997	1.947174948
482367	2145997	1.95911656
482467	2145997	1.972711113
482567	2145997	1.987860841
482667	2145997	2.004442317
482767	2145997	2.022308691
482867	2145997	2.041292792
482967	2145997	2.061210771
483067	2145997	2.081865854
483167	2145997	2.10305174
483267	2145997	2.124555122
483367	2145997	2.146156767
483467	2145997	2.167630379
483567	2145997	2.188738052
483667	2145997	2.20922027
483767	2145997	2.228777505
483867	2145997	2.247042048
483967	2145997	2.263553365
484067	2145997	2.277796034
484167	2145997	2.289390195
484267	2145997	2.298341248
484367	2145997	2.305024008
