x	y	car_pre_dur
483467	2139997	2.832618839
483567	2139997	2.822046528
483667	2139997	2.811558986
483767	2139997	2.801161356
483867	2139997	2.790859061
483967	2139997	2.780657788
484067	2139997	2.770563479
484167	2139997	2.760582316
484267	2139997	2.750720708
484367	2139997	2.740985287
484467	2139997	2.731382894
484567	2139997	2.721920579
484667	2139997	2.712605599
484767	2139997	2.703445425
484867	2139997	2.694447746
484967	2139997	2.685620485
485067	2139997	2.676971813
485167	2139997	2.668510173
485267	2139997	2.660244297
485367	2139997	2.652183235
485467	2139997	2.644336373
485567	2139997	2.636713458
485667	2139997	2.629324607
485767	2139997	2.622180318
485867	2139997	2.61529146
485967	2139997	2.608669253
486067	2139997	2.602325222
486167	2139997	2.596271129
486267	2139997	2.590518875
486367	2139997	2.585080373
486467	2139997	2.579967379
486567	2139997	2.575191304
486667	2139997	2.570762978
486767	2139997	2.566692407
486867	2139997	2.5629885
486967	2139997	2.559658814
487067	2139997	2.55670929
487167	2139997	2.554144042
487267	2139997	2.551965179
487367	2139997	2.550172695
487467	2139997	2.54876443
487567	2139997	2.547736103
487667	2139997	2.547081424
487767	2139997	2.546792268
487867	2139997	2.546858902
487967	2139997	2.547270256
488067	2139997	2.548014206
488167	2139997	2.549077866
488267	2139997	2.550447871
488367	2139997	2.552110635
488467	2139997	2.554052584
488567	2139997	2.556260351
488667	2139997	2.55872094
488767	2139997	2.561421852
488867	2139997	2.564351181
488967	2139997	2.567497678
489067	2139997	2.570850795
489167	2139997	2.574400703
489267	2139997	2.578138293
490967	2139997	2.664519472
491067	2139997	2.670728277
491167	2139997	2.677047874
491267	2139997	2.683476821
491367	2139997	2.690013744
491467	2139997	2.696657321
491567	2139997	2.70340627
491667	2139997	2.71025933
491767	2139997	2.717215258
491867	2139997	2.724272816
491967	2139997	2.731430762
492067	2139997	2.738687851
492167	2139997	2.746042823
492267	2139997	2.753494407
492367	2139997	2.761041313
492467	2139997	2.768682239
492567	2139997	2.776415862
492667	2139997	2.784240847
492767	2139997	2.792155845
492867	2139997	2.800159495
492967	2139997	2.808250428
493067	2139997	2.81642727
493167	2139997	2.824688643
493267	2139997	2.833033171
493367	2139997	2.841459482
493467	2139997	2.849966211
493567	2139997	2.858552003
493667	2139997	2.867215518
493767	2139997	2.875955431
493867	2139997	2.884770437
493967	2139997	2.893659252
494067	2139997	2.902620615
494167	2139997	2.911653292
494267	2139997	2.920756076
494367	2139997	2.929927788
494467	2139997	2.939167279
494567	2139997	2.94847343
494667	2139997	2.957845156
494767	2139997	2.967281403
494867	2139997	2.976781146
494967	2139997	2.986343398
495067	2139997	2.9959672
495167	2139997	3.005651628
495267	2139997	3.015395787
495367	2139997	3.025198816
495467	2139997	3.035059884
495567	2139997	3.044978189
495667	2139997	3.05495296
495767	2139997	3.064983455
495867	2139997	3.075068957
495967	2139997	3.085208781
496067	2139997	3.095402262
496167	2139997	3.105648765
496267	2139997	3.115947678
496367	2139997	3.12629841
496467	2139997	3.136700396
496567	2139997	3.147153089
496667	2139997	3.157655966
496767	2139997	3.16820852
496867	2139997	3.178810264
496967	2139997	3.189460731
497067	2139997	3.200159467
497167	2139997	3.210906037
497267	2139997	3.221700021
497367	2139997	3.232541012
497467	2139997	3.243428617
497567	2139997	3.254362458
497667	2139997	3.265342167
497767	2139997	3.276367388
499167	2139997	3.43532304
499267	2139997	3.44699449
499367	2139997	3.458706908
499467	2139997	3.470460059
499567	2139997	3.482253711
499667	2139997	3.494087637
499767	2139997	3.505961613
479367	2140097	3.29792247
479467	2140097	3.285520368
479567	2140097	3.273151687
479667	2140097	3.260816463
479767	2140097	3.248514742
479867	2140097	3.236246577
479967	2140097	3.224012029
480067	2140097	3.211811168
480167	2140097	3.199644072
480267	2140097	3.187510826
480367	2140097	3.175411526
480467	2140097	3.163346275
480567	2140097	3.151315184
480667	2140097	3.139318375
480767	2140097	3.12735598
480867	2140097	3.115428141
480967	2140097	3.103535017
481067	2140097	3.091676781
481167	2140097	3.079853627
481267	2140097	3.068065774
481367	2140097	3.056313471
481467	2140097	3.044597005
481567	2140097	3.03291671
481667	2140097	3.021272975
481767	2140097	3.009666259
481867	2140097	2.998097103
481967	2140097	2.986566144
482067	2140097	2.975074136
482167	2140097	2.963621966
482267	2140097	2.952210673
482367	2140097	2.940841472
482467	2140097	2.929515773
482567	2140097	2.918235206
482667	2140097	2.907001638
482767	2140097	2.895817198
482867	2140097	2.884684292
482967	2140097	2.873605624
483067	2140097	2.862584205
483167	2140097	2.851623368
483267	2140097	2.840726773
483367	2140097	2.829898412
483467	2140097	2.819142604
483567	2140097	2.808463995
483667	2140097	2.797867548
483767	2140097	2.787358532
483867	2140097	2.776942505
483967	2140097	2.766625305
484067	2140097	2.756413026
484167	2140097	2.74631201
484267	2140097	2.736328825
484367	2140097	2.726470257
484467	2140097	2.716743298
484567	2140097	2.707155144
484667	2140097	2.69771319
484767	2140097	2.688425041
484867	2140097	2.679298515
484967	2140097	2.670341664
485067	2140097	2.661562796
485167	2140097	2.652970497
485267	2140097	2.644573667
485367	2140097	2.636381549
485467	2140097	2.628403765
485567	2140097	2.620650348
485667	2140097	2.613131771
485767	2140097	2.605858965
485867	2140097	2.598843327
485967	2140097	2.592096712
486067	2140097	2.585631395
486167	2140097	2.579460014
486267	2140097	2.573595469
486367	2140097	2.568050792
486467	2140097	2.562838962
486567	2140097	2.55797269
486667	2140097	2.553464151
486767	2140097	2.549324687
486867	2140097	2.545564486
486967	2140097	2.542192258
487067	2140097	2.53921491
487167	2140097	2.536637276
487267	2140097	2.534461887
487367	2140097	2.532688832
487467	2140097	2.531315698
487567	2140097	2.530337617
487667	2140097	2.529747401
487767	2140097	2.529535763
487867	2140097	2.529691605
487967	2140097	2.530202348
488067	2140097	2.531054283
488167	2140097	2.532232926
488267	2140097	2.533723351
488367	2140097	2.535510493
488467	2140097	2.537579409
488567	2140097	2.539915501
488667	2140097	2.542504686
488767	2140097	2.545333524
488867	2140097	2.548389317
488967	2140097	2.551660163
489067	2140097	2.555134988
489167	2140097	2.558803553
489267	2140097	2.562656447
489367	2140097	2.566685062
490867	2140097	2.644317941
490967	2140097	2.650477764
491067	2140097	2.656748282
491167	2140097	2.663128129
491267	2140097	2.669616016
491367	2140097	2.676210712
491467	2140097	2.682911024
491567	2140097	2.68971579
491667	2140097	2.696623859
491767	2140097	2.703634081
491867	2140097	2.710745305
491967	2140097	2.717956363
492067	2140097	2.725266071
492167	2140097	2.732673224
492267	2140097	2.740176592
492367	2140097	2.747774921
492467	2140097	2.755466932
492567	2140097	2.763251323
492667	2140097	2.771126769
492767	2140097	2.779091926
492867	2140097	2.787145435
492967	2140097	2.79528592
493067	2140097	2.803512002
493167	2140097	2.81182229
493267	2140097	2.820215396
493367	2140097	2.828689933
493467	2140097	2.83724452
493567	2140097	2.845877785
493667	2140097	2.854588371
493767	2140097	2.863374937
493867	2140097	2.87223616
493967	2140097	2.881170742
494067	2140097	2.890177407
494167	2140097	2.899254908
494267	2140097	2.908402025
494367	2140097	2.917617569
494467	2140097	2.926900381
494567	2140097	2.936249336
494667	2140097	2.945663341
494767	2140097	2.955141338
494867	2140097	2.9646823
494967	2140097	2.974285236
495067	2140097	2.983949189
495167	2140097	2.993673234
495267	2140097	3.00345648
495367	2140097	3.013298068
495467	2140097	3.023197172
495567	2140097	3.033152995
495667	2140097	3.043164773
495767	2140097	3.05323177
495867	2140097	3.06335328
495967	2140097	3.073528621
496067	2140097	3.083757142
496167	2140097	3.094038216
496267	2140097	3.104371239
496367	2140097	3.114755634
496467	2140097	3.125190844
496567	2140097	3.135676334
496667	2140097	3.14621159
496767	2140097	3.156796119
496867	2140097	3.167429445
496967	2140097	3.178111109
497067	2140097	3.188840672
497167	2140097	3.199617708
497267	2140097	3.210441808
497367	2140097	3.221312578
497467	2140097	3.232229634
497567	2140097	3.24319261
497667	2140097	3.254201148
497767	2140097	3.265254903
499067	2140097	3.412928693
499167	2140097	3.424584302
499267	2140097	3.43628095
499367	2140097	3.448018405
499467	2140097	3.459796439
499567	2140097	3.471614826
499667	2140097	3.483473346
499767	2140097	3.495371781
499867	2140097	3.507309914
499967	2140097	3.519287534
500067	2140097	3.53130443
500467	2140097	3.579760664
500567	2140097	3.591970872
500667	2140097	3.604219142
500767	2140097	3.616505277
500867	2140097	3.628829082
500967	2140097	3.641190363
501067	2140097	3.653588929
501167	2140097	3.666024588
501667	2140097	3.728752659
501767	2140097	3.741406917
501867	2140097	3.754096958
501967	2140097	3.766822595
502067	2140097	3.779583646
502167	2140097	3.792379927
502267	2140097	3.805211257
502367	2140097	3.818077453
502467	2140097	3.830978334
479367	2140197	3.287011219
479467	2140197	3.274574436
479567	2140197	3.262170469
479667	2140197	3.249799333
479767	2140197	3.237461049
479867	2140197	3.225155646
479967	2140197	3.21288316
480067	2140197	3.200643634
480167	2140197	3.18843712
480267	2140197	3.176263673
480367	2140197	3.164123356
480467	2140197	3.152016239
480567	2140197	3.139942396
480667	2140197	3.127901907
480767	2140197	3.115894859
480867	2140197	3.103921345
480967	2140197	3.091981468
481067	2140197	3.08007534
481167	2140197	3.068203086
481267	2140197	3.056364852
481367	2140197	3.044560803
481467	2140197	3.032791136
481567	2140197	3.021056087
481667	2140197	3.009355941
481767	2140197	2.997691043
481867	2140197	2.986061814
481967	2140197	2.974468769
482067	2140197	2.962912532
482167	2140197	2.951393859
482267	2140197	2.939913661
482367	2140197	2.928473023
482467	2140197	2.917073234
482567	2140197	2.90571581
482667	2140197	2.894402516
482767	2140197	2.883135395
482867	2140197	2.871916782
482967	2140197	2.860749333
483067	2140197	2.849636035
483167	2140197	2.838580218
483267	2140197	2.827585566
483367	2140197	2.816656121
483467	2140197	2.805796278
483567	2140197	2.795010781
483667	2140197	2.784304712
483767	2140197	2.773683477
483867	2140197	2.763152789
483967	2140197	2.752718645
484067	2140197	2.74238731
484167	2140197	2.732165295
484267	2140197	2.722059336
484367	2140197	2.71207638
484467	2140197	2.702223574
484567	2140197	2.692508255
484667	2140197	2.68293795
484767	2140197	2.673520379
484867	2140197	2.664263472
484967	2140197	2.655175384
485067	2140197	2.646264524
485167	2140197	2.637539587
485267	2140197	2.629009595
485367	2140197	2.620683942
485467	2140197	2.612572438
485567	2140197	2.604685357
485667	2140197	2.597033486
485767	2140197	2.589628155
485867	2140197	2.582481268
485967	2140197	2.575605306
486067	2140197	2.569013315
486167	2140197	2.562718848
486267	2140197	2.556735884
486367	2140197	2.551078682
486467	2140197	2.545761595
486567	2140197	2.540798819
486667	2140197	2.536204091
486767	2140197	2.531990335
486867	2140197	2.528169271
486967	2140197	2.524751006
487067	2140197	2.521743639
487167	2140197	2.5191529
487267	2140197	2.516981862
487367	2140197	2.51523075
487467	2140197	2.513896865
487567	2140197	2.51297464
487667	2140197	2.512455812
487767	2140197	2.512329707
487867	2140197	2.512583595
487967	2140197	2.513203116
488067	2140197	2.514172707
488167	2140197	2.515476033
488267	2140197	2.517096388
488367	2140197	2.519017041
488467	2140197	2.521221539
488567	2140197	2.523693942
488667	2140197	2.526419005
488767	2140197	2.529382309
488867	2140197	2.532570346
488967	2140197	2.535970563
489067	2140197	2.539571383
489167	2140197	2.543362189
489267	2140197	2.547333305
489367	2140197	2.551475954
489467	2140197	2.555782213
490767	2140197	2.624253996
490867	2140197	2.630364986
490967	2140197	2.636586316
491067	2140197	2.642916709
491167	2140197	2.649354976
491267	2140197	2.655899993
491367	2140197	2.662550683
491467	2140197	2.669305995
491567	2140197	2.676164893
491667	2140197	2.68312634
491767	2140197	2.690189289
491867	2140197	2.697352676
491967	2140197	2.704615409
492067	2140197	2.711976368
492167	2140197	2.719434401
492267	2140197	2.726988319
492367	2140197	2.7346369
492467	2140197	2.742378888
492567	2140197	2.750212997
492667	2140197	2.758137908
492767	2140197	2.76615228
492867	2140197	2.774254748
492967	2140197	2.78244393
493067	2140197	2.790718433
493167	2140197	2.799076852
493267	2140197	2.807517781
493367	2140197	2.816039814
493467	2140197	2.82464155
493567	2140197	2.833321597
493667	2140197	2.842078578
493767	2140197	2.85091113
493867	2140197	2.859817915
493967	2140197	2.868797613
494067	2140197	2.877848934
494167	2140197	2.886970613
494267	2140197	2.896161419
494367	2140197	2.905420149
494467	2140197	2.914745635
494567	2140197	2.924136743
494667	2140197	2.933592373
494767	2140197	2.943111461
494867	2140197	2.952692978
494967	2140197	2.962335931
495067	2140197	2.972039361
495167	2140197	2.981802346
495267	2140197	2.991623996
495367	2140197	3.001503457
495467	2140197	3.011439906
495567	2140197	3.021432555
495667	2140197	3.031480643
495767	2140197	3.041583444
495867	2140197	3.051740258
495967	2140197	3.061950416
496067	2140197	3.072213274
496167	2140197	3.082528214
496267	2140197	3.092894646
496367	2140197	3.103312001
496467	2140197	3.113779733
496567	2140197	3.124297321
496667	2140197	3.134864261
496767	2140197	3.14548007
496867	2140197	3.156144286
496967	2140197	3.166856462
497067	2140197	3.177616168
497167	2140197	3.188422992
497267	2140197	3.199276536
497367	2140197	3.210176416
497467	2140197	3.221122262
497567	2140197	3.232113716
497667	2140197	3.243150432
497767	2140197	3.254232077
498967	2140197	3.39060721
499067	2140197	3.402246534
499167	2140197	3.413926968
499267	2140197	3.425648281
499367	2140197	3.437410249
499467	2140197	3.449212649
499567	2140197	3.461055263
499667	2140197	3.472937875
499767	2140197	3.484860274
499867	2140197	3.496822248
499967	2140197	3.508823591
500067	2140197	3.520864098
500167	2140197	3.532943565
500267	2140197	3.545061794
500367	2140197	3.557218583
500467	2140197	3.569413737
500567	2140197	3.58164706
500667	2140197	3.593918357
500767	2140197	3.606227436
500867	2140197	3.618574106
500967	2140197	3.630958176
501067	2140197	3.643379457
501167	2140197	3.655837761
501267	2140197	3.668332901
501367	2140197	3.68086469
501467	2140197	3.693432944
501567	2140197	3.706037476
501667	2140197	3.718678104
501767	2140197	3.731354644
501867	2140197	3.744066913
501967	2140197	3.756814728
502067	2140197	3.769597909
502167	2140197	3.782416273
502267	2140197	3.795269641
502367	2140197	3.808157831
502467	2140197	3.821080665
502567	2140197	3.834037962
479567	2140297	3.251287659
479667	2140297	3.238881416
479767	2140297	3.226507385
479867	2140297	3.214165573
479967	2140297	3.201855994
480067	2140297	3.189578665
480167	2140297	3.177333612
480267	2140297	3.165120863
480367	2140297	3.152940452
480467	2140297	3.140792416
480567	2140297	3.128676794
480667	2140297	3.116593629
480767	2140297	3.104542963
480867	2140297	3.092524842
480967	2140297	3.080539314
481067	2140297	3.068586431
481167	2140297	3.056666252
481267	2140297	3.044778844
481367	2140297	3.03292429
481467	2140297	3.021102694
481567	2140297	3.009314189
481667	2140297	2.997558948
481767	2140297	2.985837197
481867	2140297	2.974149229
481967	2140297	2.962495422
482067	2140297	2.950876259
482167	2140297	2.939292353
482267	2140297	2.927744467
482367	2140297	2.916233544
482467	2140297	2.904760733
482567	2140297	2.89332742
482667	2140297	2.881935252
482767	2140297	2.870586169
482867	2140297	2.859282426
482967	2140297	2.848026619
483067	2140297	2.836821701
483167	2140297	2.825670998
483267	2140297	2.814578219
483367	2140297	2.803547458
483467	2140297	2.792583194
483567	2140297	2.781690281
483667	2140297	2.770873934
483767	2140297	2.760139713
483867	2140297	2.749493502
483967	2140297	2.73894148
484067	2140297	2.728490097
484167	2140297	2.71814605
484267	2140297	2.707916258
484367	2140297	2.697807838
484467	2140297	2.687828096
484567	2140297	2.677984508
484667	2140297	2.668284723
484767	2140297	2.658736567
484867	2140297	2.649348055
