x	y	car_pre_sup
486467	2143597	1.091062778
486567	2143597	1.07818007
486667	2143597	1.06596098
486767	2143597	1.054437553
486867	2143597	1.043634109
486967	2143597	1.033565121
487067	2143597	1.024233642
487167	2143597	1.015630572
487267	2143597	1.007734941
487367	2143597	1.000515217
487467	2143597	0.993931505
487567	2143597	0.9879383
487667	2143597	0.982487415
487767	2143597	0.977530682
487867	2143597	0.97302214
487967	2143597	0.968919561
488067	2143597	0.965185309
488167	2143597	0.961786605
488267	2143597	0.958695369
488367	2143597	0.955887779
488467	2143597	0.953343685
488567	2143597	0.95104599
488667	2143597	0.94898005
488767	2143597	0.947133148
488867	2143597	0.94549404
488967	2143597	0.944052582
489067	2143597	0.94279943
489167	2143597	0.941725806
489267	2143597	0.940823303
489367	2143597	0.940083737
489467	2143597	0.939499017
489567	2143597	0.93906104
489667	2143597	0.938761585
489767	2143597	0.93859222
489867	2143597	0.938544192
489967	2143597	0.938608315
490067	2143597	0.938774839
490167	2143597	0.939033295
490267	2143597	0.939372329
490367	2143597	0.939779504
490467	2143597	0.940241109
490567	2143597	0.940741967
490667	2143597	0.941265306
490767	2143597	0.94179275
490867	2143597	0.942304527
490967	2143597	0.94278
491067	2143597	0.94319863
491167	2143597	0.943541381
491267	2143597	0.943792426
491367	2143597	0.943940824
491467	2143597	0.943981701
491567	2143597	0.943916564
491667	2143597	0.943752618
491767	2143597	0.943501332
491867	2143597	0.943176697
491967	2143597	0.942793596
492067	2143597	0.94236655
492167	2143597	0.941908928
492267	2143597	0.941432536
492367	2143597	0.940947503
492467	2143597	0.940462344
492567	2143597	0.93998411
492667	2143597	0.939518578
492767	2143597	0.939070451
492867	2143597	0.938643527
492967	2143597	0.93824087
493067	2143597	0.937864932
493167	2143597	0.937517676
493267	2143597	0.93720066
493367	2143597	0.93691512
493467	2143597	0.936662028
493567	2143597	0.936442141
493667	2143597	0.936256048
493767	2143597	0.936104195
493867	2143597	0.935986917
493967	2143597	0.93590446
494067	2143597	0.935856994
494167	2143597	0.935844633
494267	2143597	0.935867446
494367	2143597	0.935925463
494467	2143597	0.936018686
494567	2143597	0.936147096
494667	2143597	0.936310655
494767	2143597	0.936509316
494867	2143597	0.936743021
494967	2143597	0.937011706
495067	2143597	0.937315308
495167	2143597	0.93765376
495267	2143597	0.938026997
495367	2143597	0.93843496
495467	2143597	0.938877593
495567	2143597	0.939354851
495667	2143597	0.939866703
495767	2143597	0.940413135
495867	2143597	0.940994175
495967	2143597	0.941609919
496067	2143597	0.942260624
496167	2143597	0.942946942
496267	2143597	0.943670456
496367	2143597	0.944433654
496467	2143597	0.945236827
496567	2143597	0.94607754
496667	2143597	0.946953994
496767	2143597	0.947865418
496867	2143597	0.948811497
496967	2143597	0.949792099
497067	2143597	0.950807174
497167	2143597	0.951856714
497267	2143597	0.952940733
497367	2143597	0.954059262
497467	2143597	0.955212343
497567	2143597	0.956400026
497667	2143597	0.957622369
497767	2143597	0.958879437
497867	2143597	0.960171301
497967	2143597	0.961498036
498067	2143597	0.962859724
498167	2143597	0.96425645
498267	2143597	0.965688302
498367	2143597	0.967155376
498467	2143597	0.968657766
498567	2143597	0.970195574
498667	2143597	0.971768903
498767	2143597	0.973377859
498867	2143597	0.975022549
498967	2143597	0.976703086
499067	2143597	0.97841958
499167	2143597	0.980172146
499267	2143597	0.981960899
499367	2143597	0.983785955
499467	2143597	0.985647432
499567	2143597	0.987545447
499667	2143597	0.989480117
499767	2143597	0.99145156
479767	2143697	2.016131775
479867	2143697	2.012710683
479967	2143697	2.00923822
480067	2143697	2.005700967
480167	2143697	2.002083947
480267	2143697	1.998370474
480367	2143697	1.994541994
480467	2143697	1.990577922
480567	2143697	1.986455472
480667	2143697	1.982149504
480767	2143697	1.977632379
480867	2143697	1.97287385
480967	2143697	1.967841011
481067	2143697	1.962498337
481167	2143697	1.956807851
481267	2143697	1.950729476
481367	2143697	1.944221626
481467	2143697	1.937242084
481567	2143697	1.929749221
481667	2143697	1.921703529
481767	2143697	1.91306943
481867	2143697	1.903817206
481967	2143697	1.893924853
482067	2143697	1.88337958
482167	2143697	1.872178717
482267	2143697	1.860329817
482367	2143697	1.847849817
482467	2143697	1.834763179
482567	2143697	1.821098817
482667	2143697	1.806885339
482767	2143697	1.792143467
482867	2143697	1.776873085
482967	2143697	1.761029861
483067	2143697	1.744483246
483167	2143697	1.726954312
483267	2143697	1.707995056
483367	2143697	1.687210404
483467	2143697	1.664692744
483567	2143697	1.641004334
483667	2143697	1.616737351
483767	2143697	1.592305362
483867	2143697	1.567967067
483967	2143697	1.543885643
484067	2143697	1.520167563
484167	2143697	1.49688349
484267	2143697	1.474079393
484367	2143697	1.451782852
484467	2143697	1.430007088
484567	2143697	1.408753934
484667	2143697	1.388016311
484767	2143697	1.367780471
484867	2143697	1.348028067
484967	2143697	1.328738093
485067	2143697	1.309888654
485167	2143697	1.291458561
485267	2143697	1.273428717
485367	2143697	1.255783301
485467	2143697	1.23851074
485567	2143697	1.221604471
485667	2143697	1.205063491
485767	2143697	1.188892695
485867	2143697	1.173102984
485967	2143697	1.157711126
486067	2143697	1.142739359
486167	2143697	1.128214714
486267	2143697	1.114168059
486367	2143697	1.10063285
486467	2143697	1.087643626
486567	2143697	1.075234258
486667	2143697	1.063436055
486767	2143697	1.052275791
486867	2143697	1.041773836
486967	2143697	1.031942556
487067	2143697	1.022785169
487167	2143697	1.014295239
487267	2143697	1.0064569
487367	2143697	0.999245806
487467	2143697	0.992630709
487567	2143697	0.98657545
487667	2143697	0.9810411
487767	2143697	0.975987996
487867	2143697	0.971377467
487967	2143697	0.96717313
488067	2143697	0.963341718
488167	2143697	0.959853474
488267	2143697	0.956682209
488367	2143697	0.953805105
488467	2143697	0.95120237
488567	2143697	0.948856821
488667	2143697	0.946753453
488767	2143697	0.94487903
488867	2143697	0.94322172
488967	2143697	0.941770784
489067	2143697	0.940516308
489167	2143697	0.939448991
489267	2143697	0.938559964
489367	2143697	0.937840647
489467	2143697	0.937282624
489567	2143697	0.936877528
489667	2143697	0.936616947
489767	2143697	0.936492309
489867	2143697	0.936494781
489967	2143697	0.936615136
490067	2143697	0.936843607
490167	2143697	0.937169709
490267	2143697	0.937582024
490367	2143697	0.938067951
490467	2143697	0.938613413
490567	2143697	0.939202546
490667	2143697	0.939817405
490767	2143697	0.940437761
490867	2143697	0.941041129
490967	2143697	0.941603208
491067	2143697	0.942098963
491167	2143697	0.94250447
491267	2143697	0.942799434
491367	2143697	0.942969863
491467	2143697	0.943010058
491567	2143697	0.942923148
491667	2143697	0.942719926
491767	2143697	0.942416488
491867	2143697	0.942031521
491967	2143697	0.941583992
492067	2143697	0.941091588
492167	2143697	0.940569897
492267	2143697	0.940032133
492367	2143697	0.939489219
492467	2143697	0.938950019
492567	2143697	0.938421648
492667	2143697	0.937909765
492767	2143697	0.937418853
492867	2143697	0.936952443
492967	2143697	0.936513306
493067	2143697	0.936103611
493167	2143697	0.935725046
493267	2143697	0.935378917
493367	2143697	0.935066228
493467	2143697	0.934787742
493567	2143697	0.934544031
493667	2143697	0.934335516
493767	2143697	0.934162497
493867	2143697	0.934025178
493967	2143697	0.933923689
494067	2143697	0.933858101
494167	2143697	0.933828437
494267	2143697	0.933834686
494367	2143697	0.933876809
494467	2143697	0.933954746
494567	2143697	0.934068423
494667	2143697	0.934217754
494767	2143697	0.934402648
494867	2143697	0.934623009
494967	2143697	0.93487874
495067	2143697	0.935169743
495167	2143697	0.935495925
495267	2143697	0.935857195
495367	2143697	0.936253465
495467	2143697	0.936684656
495567	2143697	0.937150694
495667	2143697	0.937651513
495767	2143697	0.938187058
495867	2143697	0.938757291
495967	2143697	0.939362194
496067	2143697	0.940001815
496167	2143697	0.940676391
496267	2143697	0.941387209
496367	2143697	0.942140696
496467	2143697	0.942938133
496567	2143697	0.943772299
496667	2143697	0.944641444
496767	2143697	0.945545235
496867	2143697	0.946483584
496967	2143697	0.947456472
497067	2143697	0.948463911
497167	2143697	0.949505924
497267	2143697	0.950582547
497367	2143697	0.951693826
497467	2143697	0.95283981
497567	2143697	0.95402056
497667	2143697	0.955236137
497767	2143697	0.956486613
497867	2143697	0.957772062
497967	2143697	0.959092565
498067	2143697	0.960448205
498167	2143697	0.961839073
498267	2143697	0.963265261
498367	2143697	0.964726867
498467	2143697	0.966223991
498567	2143697	0.967756737
498667	2143697	0.969325213
498767	2143697	0.970929528
498867	2143697	0.972569795
498967	2143697	0.974246127
499067	2143697	0.975958642
499167	2143697	0.977707458
499267	2143697	0.979492693
499367	2143697	0.981314467
499467	2143697	0.983172903
499567	2143697	0.98506812
479767	2143797	2.010958133
479867	2143797	2.007465839
479967	2143797	2.003917625
480067	2143797	2.000299436
480167	2143797	1.996595581
480267	2143797	1.992788587
480367	2143797	1.98885904
480467	2143797	1.984785429
480567	2143797	1.980543997
480667	2143797	1.976108596
480767	2143797	1.971450581
480867	2143797	1.966538739
480967	2143797	1.961339285
481067	2143797	1.955815957
481167	2143797	1.949930237
481267	2143797	1.943641741
481367	2143797	1.936908827
481467	2143797	1.929689431
481567	2143797	1.921942178
481667	2143797	1.913627717
481767	2143797	1.904710243
481867	2143797	1.895159083
481967	2143797	1.884950184
482067	2143797	1.874067311
482167	2143797	1.862502758
482267	2143797	1.850257383
482367	2143797	1.837339801
482467	2143797	1.823764548
482567	2143797	1.809548944
482667	2143797	1.794708125
482767	2143797	1.779247349
482867	2143797	1.763150169
482967	2143797	1.74636099
483067	2143797	1.728763321
483167	2143797	1.710167008
483267	2143797	1.690343895
483367	2143797	1.669153672
483467	2143797	1.646690327
483567	2143797	1.623275573
483667	2143797	1.599305794
483767	2143797	1.575126932
483867	2143797	1.550999229
483967	2143797	1.527108224
484067	2143797	1.503583988
484167	2143797	1.480516329
484267	2143797	1.457965004
484367	2143797	1.435966516
484467	2143797	1.414538941
484567	2143797	1.393685681
484667	2143797	1.373398672
484767	2143797	1.353661256
484867	2143797	1.334450813
484967	2143797	1.315741159
485067	2143797	1.297504696
485167	2143797	1.279714285
485267	2143797	1.262344846
485367	2143797	1.245374673
485467	2143797	1.22878649
485567	2143797	1.212568251
485667	2143797	1.196713694
485767	2143797	1.181222666
485867	2143797	1.16610118
485967	2143797	1.151361221
486067	2143797	1.137020272
486167	2143797	1.123100565
486267	2143797	1.109628077
486367	2143797	1.096631283
486467	2143797	1.084139722
486567	2143797	1.072182422
486667	2143797	1.06078625
486767	2143797	1.049974284
486867	2143797	1.039764314
486967	2143797	1.030167598
487067	2143797	1.021188001
487167	2143797	1.012821614
487267	2143797	1.005056917
487367	2143797	0.997875464
487467	2143797	0.991253033
487567	2143797	0.985161071
487667	2143797	0.979568285
487767	2143797	0.974442189
487867	2143797	0.969750461
487967	2143797	0.965462027
488067	2143797	0.961547815
488167	2143797	0.957981197
488267	2143797	0.954738165
488367	2143797	0.951797297
488467	2143797	0.949139583
488567	2143797	0.946748169
488667	2143797	0.944608055
488767	2143797	0.942705805
488867	2143797	0.941029257
488967	2143797	0.93956728
489067	2143797	0.938309548
489167	2143797	0.937246356
489267	2143797	0.936368468
489367	2143797	0.935666978
489467	2143797	0.935133196
489567	2143797	0.934758547
489667	2143797	0.934534471
489767	2143797	0.934452319
489867	2143797	0.934503244
489967	2143797	0.93467807
490067	2143797	0.934967137
490167	2143797	0.935360101
490267	2143797	0.935845692
490367	2143797	0.9364114
490467	2143797	0.937043093
490567	2143797	0.937724558
490667	2143797	0.938436993
490767	2143797	0.939158507
490867	2143797	0.939863808
490967	2143797	0.940524342
491067	2143797	0.94110931
491167	2143797	0.941587992
491267	2143797	0.941933458
491367	2143797	0.942126985
491467	2143797	0.942161593
491567	2143797	0.942043015
491667	2143797	0.941787603
491767	2143797	0.941418218
491867	2143797	0.940959935
491967	2143797	0.940436805
492067	2143797	0.939870059
492167	2143797	0.939277466
492267	2143797	0.938673395
492367	2143797	0.938069222
492467	2143797	0.93747383
492567	2143797	0.936894098
492667	2143797	0.936335328
492767	2143797	0.935801587
492867	2143797	0.935295988
492967	2143797	0.934820901
493067	2143797	0.934378125
493167	2143797	0.933969012
493267	2143797	0.933594572
493367	2143797	0.933255546
493467	2143797	0.932952464
493567	2143797	0.932685698
493667	2143797	0.932455492
493767	2143797	0.932261992
493867	2143797	0.932105269
493967	2143797	0.931985337
494067	2143797	0.931902163
494167	2143797	0.931855684
494267	2143797	0.93184581
494367	2143797	0.931872435
494467	2143797	0.93193544
494567	2143797	0.932034698
494667	2143797	0.93217008
494767	2143797	0.932341453
494867	2143797	0.932548686
494967	2143797	0.932791651
495067	2143797	0.933070224
495167	2143797	0.933384286
495267	2143797	0.933733724
495367	2143797	0.934118432
495467	2143797	0.934538312
495567	2143797	0.934993273
495667	2143797	0.935483232
495767	2143797	0.936008114
495867	2143797	0.936567854
495967	2143797	0.937162396
496067	2143797	0.937791696
496167	2143797	0.93845573
496267	2143797	0.939154613
496367	2143797	0.939897956
496467	2143797	0.940689103
496567	2143797	0.941515148
496667	2143797	0.94237585
496767	2143797	0.943271192
496867	2143797	0.944201181
496967	2143797	0.945165836
497067	2143797	0.946165185
497167	2143797	0.947199263
497267	2143797	0.948268113
497367	2143797	0.949371782
497467	2143797	0.950510327
497567	2143797	0.951683809
497667	2143797	0.952892294
497767	2143797	0.954135855
497867	2143797	0.955414571
497967	2143797	0.956728525
498067	2143797	0.958077804
498167	2143797	0.959462501
498267	2143797	0.960882713
498367	2143797	0.962338541
498467	2143797	0.963830089
498567	2143797	0.965357464
498667	2143797	0.966920779
498767	2143797	0.968520146
498867	2143797	0.970155682
498967	2143797	0.971827505
499067	2143797	0.973535736
499167	2143797	0.975280497
499267	2143797	0.977061911
499367	2143797	0.978880103
479867	2143897	2.00206036
479967	2143897	1.998438105
480067	2143897	1.99474167
480167	2143897	1.990954784
480267	2143897	1.987059327
480367	2143897	1.983035173
480467	2143897	1.978860035
480567	2143897	1.974509327
480667	2143897	1.969956027
480767	2143897	1.965170592
480867	2143897	1.960120901
480967	2143897	1.95477228
481067	2143897	1.949087613
481167	2143897	1.943027582
481267	2143897	1.936551056
481367	2143897	1.92961567
481467	2143897	1.922178604
481567	2143897	1.91419757
481667	2143897	1.905631995
481767	2143897	1.896444326
481867	2143897	1.886601395
481967	2143897	1.876075687
482067	2143897	1.864846389
482167	2143897	1.852900024
482267	2143897	1.840230526
482367	2143897	1.82683857
482467	2143897	1.812729947
482567	2143897	1.797912756
482667	2143897	1.78239305
482767	2143897	1.766168557
482867	2143897	1.74922028
482967	2143897	1.731502866
483067	2143897	1.712937811
483167	2143897	1.693419739
483267	2143897	1.672850738
483367	2143897	1.651204481
483467	2143897	1.628582817
483567	2143897	1.605211835
483667	2143897	1.581379219
483767	2143897	1.557366891
483867	2143897	1.533414413
483967	2143897	1.509710219
484067	2143897	1.486395851
484167	2143897	1.463573424
484267	2143897	1.441312608
484367	2143897	1.419656398
484467	2143897	1.398625902
484567	2143897	1.378224506
484667	2143897	1.358441652
484767	2143897	1.339256325
484867	2143897	1.320640266
484967	2143897	1.302560882
485067	2143897	1.284983793
485167	2143897	1.267875017
485267	2143897	1.251202774
485367	2143897	1.234938932
485467	2143897	1.21906013
485567	2143897	1.203548608
485667	2143897	1.188392773
485767	2143897	1.173587509
485867	2143897	1.159134207
485967	2143897	1.145040526
486067	2143897	1.131319849
486167	2143897	1.117990456
486267	2143897	1.105074454
486367	2143897	1.092596513
486467	2143897	1.080582464
486567	2143897	1.069057842
486667	2143897	1.058046424
