x	y	error_car_pre_sup
487767	2140997	0.444125407
487867	2140997	0.444821367
487967	2140997	0.444912857
488067	2140997	0.444416729
488167	2140997	0.443379785
488267	2140997	0.441864665
488367	2140997	0.439939592
488467	2140997	0.437671728
488567	2140997	0.435123377
488667	2140997	0.432350182
488767	2140997	0.429400591
488867	2140997	0.426316056
488967	2140997	0.423131627
489067	2140997	0.41987669
489167	2140997	0.416575747
489267	2140997	0.41324914
489367	2140997	0.40991372
489467	2140997	0.40658341
489567	2140997	0.4032697
489667	2140997	0.399982057
489767	2140997	0.39672827
489867	2140997	0.393514734
489967	2140997	0.390346686
490067	2140997	0.387228398
490167	2140997	0.384163341
490267	2140997	0.381154309
490367	2140997	0.378203534
490467	2140997	0.375312771
490567	2140997	0.372483373
490667	2140997	0.369716349
490767	2140997	0.367012416
490867	2140997	0.364372038
490967	2140997	0.361795462
491067	2140997	0.359282745
491167	2140997	0.356833779
491267	2140997	0.354448309
491367	2140997	0.352125954
491467	2140997	0.349866219
491567	2140997	0.347668509
491667	2140997	0.34553214
491767	2140997	0.343456352
491867	2140997	0.341440316
491967	2140997	0.339483145
492067	2140997	0.3375839
492167	2140997	0.335741601
492267	2140997	0.333955232
492367	2140997	0.332223751
492467	2140997	0.330546094
492567	2140997	0.328921182
492667	2140997	0.327347928
492767	2140997	0.325825244
492867	2140997	0.324352041
492967	2140997	0.322927241
493067	2140997	0.321549777
493167	2140997	0.320218597
493267	2140997	0.318932669
493367	2140997	0.317690985
493467	2140997	0.316492562
493567	2140997	0.315336446
493667	2140997	0.314221712
493767	2140997	0.313147468
493867	2140997	0.312112856
493967	2140997	0.311117052
494067	2140997	0.310159269
494167	2140997	0.309238752
494267	2140997	0.308354786
494367	2140997	0.30750669
494467	2140997	0.306693819
494567	2140997	0.305915563
494667	2140997	0.305171344
494767	2140997	0.30446062
494867	2140997	0.303782878
494967	2140997	0.303137635
495067	2140997	0.302524436
495167	2140997	0.30194285
495267	2140997	0.301392471
495367	2140997	0.300872911
495467	2140997	0.3003838
495567	2140997	0.299924784
495667	2140997	0.299495517
495767	2140997	0.299095664
495867	2140997	0.298724894
495967	2140997	0.298382879
496067	2140997	0.29806929
496167	2140997	0.297783795
496267	2140997	0.297526058
496367	2140997	0.297295736
496467	2140997	0.297092479
496567	2140997	0.296915928
496667	2140997	0.296765716
496767	2140997	0.296641467
496867	2140997	0.2965428
496967	2140997	0.296469323
497067	2140997	0.296420643
497167	2140997	0.29639636
497267	2140997	0.296396074
497367	2140997	0.296419385
497467	2140997	0.296465892
497567	2140997	0.2965352
498867	2140997	0.299345184
498967	2140997	0.299696905
499067	2140997	0.300066619
499167	2140997	0.300454097
499267	2140997	0.300859122
499367	2140997	0.301281486
499467	2140997	0.301720992
499567	2140997	0.302177453
499667	2140997	0.302650691
499767	2140997	0.303140535
499867	2140997	0.303646823
499967	2140997	0.304169402
500067	2140997	0.304708125
500167	2140997	0.305262853
500267	2140997	0.305833452
500367	2140997	0.306419795
500467	2140997	0.307021762
500567	2140997	0.307639236
500667	2140997	0.308272108
500767	2140997	0.308920272
500867	2140997	0.309583627
500967	2140997	0.310262076
501067	2140997	0.310955528
501167	2140997	0.311663893
501267	2140997	0.312387087
501367	2140997	0.313125028
501467	2140997	0.313877637
501567	2140997	0.31464484
501667	2140997	0.315426563
501767	2140997	0.316222736
501867	2140997	0.317033293
501967	2140997	0.317858168
502067	2140997	0.318697299
502167	2140997	0.319550624
502267	2140997	0.320418086
502367	2140997	0.321299628
480067	2141097	0.585979165
480167	2141097	0.585102816
480267	2141097	0.584257041
480367	2141097	0.58344896
480467	2141097	0.582687049
480567	2141097	0.581981329
480667	2141097	0.581343554
480767	2141097	0.5807874
480867	2141097	0.580328627
480967	2141097	0.579985195
481067	2141097	0.579777295
481167	2141097	0.579727252
481267	2141097	0.579859238
481367	2141097	0.580198747
481667	2141097	0.582717501
481767	2141097	0.584132754
481867	2141097	0.58586311
481967	2141097	0.587915057
482067	2141097	0.590286619
482167	2141097	0.592966791
482267	2141097	0.595935721
482367	2141097	0.599165667
482467	2141097	0.602622559
482567	2141097	0.606267941
482667	2141097	0.610061029
482767	2141097	0.613960651
482867	2141097	0.617926905
482967	2141097	0.621922438
483067	2141097	0.625913329
483167	2141097	0.629869555
483267	2141097	0.633765083
483367	2141097	0.637577575
483467	2141097	0.641287717
483567	2141097	0.644878111
483667	2141097	0.64833164
483767	2141097	0.651629128
483867	2141097	0.654745972
483967	2141097	0.657647266
484067	2141097	0.660280573
484167	2141097	0.662565109
484267	2141097	0.664375645
484367	2141097	0.665519639
484467	2141097	0.665709279
484567	2141097	0.664541771
484667	2141097	0.661526983
484767	2141097	0.656219291
484867	2141097	0.648436753
484967	2141097	0.638387974
485067	2141097	0.626562023
485167	2141097	0.613508361
485267	2141097	0.599695561
485367	2141097	0.58547753
485467	2141097	0.571111619
485567	2141097	0.556787112
485667	2141097	0.54264925
485767	2141097	0.528816632
485867	2141097	0.515393411
485967	2141097	0.502477992
486067	2141097	0.4901695
486167	2141097	0.47857271
486267	2141097	0.467801724
486367	2141097	0.45798217
486467	2141097	0.449251236
486567	2141097	0.441754321
486667	2141097	0.435636549
486767	2141097	0.431027269
486867	2141097	0.428016435
486967	2141097	0.426624266
487067	2141097	0.42677008
487167	2141097	0.428251451
487267	2141097	0.430746892
487367	2141097	0.433849833
487467	2141097	0.437128308
487567	2141097	0.440191292
487667	2141097	0.442739112
487767	2141097	0.444584756
487867	2141097	0.445647322
487967	2141097	0.445928432
488067	2141097	0.445483768
488167	2141097	0.444397925
488267	2141097	0.442765958
488367	2141097	0.440681675
488467	2141097	0.438231249
488567	2141097	0.43549043
488667	2141097	0.432523961
488767	2141097	0.429386158
488867	2141097	0.426122039
488967	2141097	0.422768623
489067	2141097	0.419356199
489167	2141097	0.415909467
489267	2141097	0.412448534
489367	2141097	0.408989751
489467	2141097	0.4055464
489567	2141097	0.402129268
489667	2141097	0.398747103
489767	2141097	0.395406993
489867	2141097	0.392114667
489967	2141097	0.388874742
490067	2141097	0.38569092
490167	2141097	0.382566148
490267	2141097	0.379502749
490367	2141097	0.376502526
490467	2141097	0.373566851
490567	2141097	0.370696728
490667	2141097	0.367892852
490767	2141097	0.365155659
490867	2141097	0.362485356
490967	2141097	0.359881958
491067	2141097	0.357345309
491167	2141097	0.354875105
491267	2141097	0.352470915
491367	2141097	0.350132189
491467	2141097	0.347858276
491567	2141097	0.345648435
491667	2141097	0.343501846
491767	2141097	0.341417617
491867	2141097	0.339394795
491967	2141097	0.337432372
492067	2141097	0.335529297
492167	2141097	0.333684481
492267	2141097	0.331896804
492367	2141097	0.330165121
492467	2141097	0.328488274
492567	2141097	0.326865091
492667	2141097	0.3252944
492767	2141097	0.323775026
492867	2141097	0.322305805
492967	2141097	0.320885582
493067	2141097	0.319513221
493167	2141097	0.318187605
493267	2141097	0.316907641
493367	2141097	0.315672263
493467	2141097	0.314480437
493567	2141097	0.313331161
493667	2141097	0.312223466
493767	2141097	0.311156422
493867	2141097	0.310129133
493967	2141097	0.309140747
494067	2141097	0.308190445
494167	2141097	0.307277452
494267	2141097	0.306401032
494367	2141097	0.305560487
494467	2141097	0.304755159
494567	2141097	0.303984428
494667	2141097	0.30324771
494767	2141097	0.302544459
494867	2141097	0.301874162
494967	2141097	0.301236336
495067	2141097	0.300630532
495167	2141097	0.300056326
495267	2141097	0.299513318
495367	2141097	0.299001133
495467	2141097	0.298519412
495567	2141097	0.298067811
495667	2141097	0.297645998
495767	2141097	0.297253652
495867	2141097	0.296890453
495967	2141097	0.296556083
496067	2141097	0.296250224
496167	2141097	0.295972553
496267	2141097	0.29572274
496367	2141097	0.295500445
496467	2141097	0.29530532
496567	2141097	0.295137006
496667	2141097	0.294995132
496767	2141097	0.294879318
496867	2141097	0.294789173
496967	2141097	0.294724298
497067	2141097	0.294684288
497167	2141097	0.294668733
497267	2141097	0.294677219
497367	2141097	0.294709333
497467	2141097	0.294764663
497567	2141097	0.294842799
498767	2141097	0.297422188
498867	2141097	0.297763816
498967	2141097	0.298123596
499067	2141097	0.29850129
499167	2141097	0.298896671
499267	2141097	0.299309522
499367	2141097	0.299739638
499467	2141097	0.300186825
499567	2141097	0.300650897
499667	2141097	0.301131678
499767	2141097	0.301629002
499867	2141097	0.302142709
499967	2141097	0.30267265
500067	2141097	0.303218681
500167	2141097	0.303780665
500267	2141097	0.304358473
500367	2141097	0.304951982
500467	2141097	0.305561073
500567	2141097	0.306185636
500667	2141097	0.306825562
500767	2141097	0.30748075
500867	2141097	0.308151103
500967	2141097	0.308836527
501067	2141097	0.309536932
501167	2141097	0.310252234
501267	2141097	0.31098235
501367	2141097	0.311727202
501467	2141097	0.312486713
501567	2141097	0.313260812
501667	2141097	0.314049428
501767	2141097	0.314852493
501867	2141097	0.315669944
501967	2141097	0.316501716
502067	2141097	0.31734775
502167	2141097	0.318207986
502267	2141097	0.319082369
479967	2141197	0.586671133
480067	2141197	0.585736005
480167	2141197	0.584819322
480267	2141197	0.583926566
480367	2141197	0.583064447
480467	2141197	0.582241105
480567	2141197	0.581466348
480667	2141197	0.580751901
480767	2141197	0.580111665
480867	2141197	0.579561974
480967	2141197	0.579121821
481067	2141197	0.578813007
481167	2141197	0.578660164
481267	2141197	0.578690571
481367	2141197	0.578933676
481667	2141197	0.581244586
481767	2141197	0.582635958
481867	2141197	0.584373195
481967	2141197	0.586465569
482067	2141197	0.588911657
482167	2141197	0.591698432
482267	2141197	0.594801469
482367	2141197	0.598186256
482467	2141197	0.601810363
482567	2141197	0.605626088
482667	2141197	0.609583179
482767	2141197	0.613631285
482867	2141197	0.617721951
482967	2141197	0.621810054
483067	2141197	0.625854694
483167	2141197	0.629819565
483267	2141197	0.633672865
483367	2141197	0.637386778
483467	2141197	0.64093652
483567	2141197	0.644298922
483667	2141197	0.647450442
483767	2141197	0.650364462
483867	2141197	0.653007616
483967	2141197	0.65533478
484067	2141197	0.657282262
484167	2141197	0.658758679
484267	2141197	0.659633339
484367	2141197	0.659723258
484467	2141197	0.658783486
484567	2141197	0.65651222
484667	2141197	0.652589227
484767	2141197	0.646759103
484867	2141197	0.63893293
484967	2141197	0.629239211
485067	2141197	0.617979968
485167	2141197	0.60553045
485267	2141197	0.592252874
485367	2141197	0.578454787
485467	2141197	0.564382352
485567	2141197	0.550229854
485667	2141197	0.536153322
485767	2141197	0.522283263
485867	2141197	0.508735243
485967	2141197	0.495618512
486067	2141197	0.483043216
486167	2141197	0.471126661
486267	2141197	0.459998809
486367	2141197	0.449806841
486467	2141197	0.440718003
486567	2141197	0.432919106
486667	2141197	0.426609978
486767	2141197	0.421987017
486867	2141197	0.419212935
486967	2141197	0.418371352
487067	2141197	0.419412396
487167	2141197	0.422107294
487267	2141197	0.426039256
487367	2141197	0.430651812
487467	2141197	0.435348546
487567	2141197	0.439606045
487667	2141197	0.443053464
487767	2141197	0.445495357
487867	2141197	0.446886804
487967	2141197	0.447286298
488067	2141197	0.446808863
488167	2141197	0.445590628
488267	2141197	0.443766724
488367	2141197	0.44145982
488467	2141197	0.438775652
488567	2141197	0.435802524
488667	2141197	0.432612747
488767	2141197	0.429264826
488867	2141197	0.42580576
488967	2141197	0.422273149
489067	2141197	0.41869702
489167	2141197	0.415101334
489267	2141197	0.411505211
489367	2141197	0.407923913
489467	2141197	0.404369624
489567	2141197	0.400852072
489667	2141197	0.397379018
489767	2141197	0.39395664
489867	2141197	0.390589847
489967	2141197	0.387282517
490067	2141197	0.384037695
490167	2141197	0.380857741
490267	2141197	0.377744461
490367	2141197	0.374699198
490467	2141197	0.371722914
490567	2141197	0.368816252
490667	2141197	0.365979589
490767	2141197	0.36321307
490867	2141197	0.360516648
490967	2141197	0.357890105
491067	2141197	0.355333078
491167	2141197	0.352845073
491267	2141197	0.350425481
491367	2141197	0.348073593
491467	2141197	0.345788606
491567	2141197	0.343569639
491667	2141197	0.341415736
491767	2141197	0.339325879
491867	2141197	0.337298993
491967	2141197	0.335333955
492067	2141197	0.333429603
492167	2141197	0.331584738
492267	2141197	0.329798138
492367	2141197	0.32806856
492467	2141197	0.326394749
492567	2141197	0.324775444
492667	2141197	0.323209383
492767	2141197	0.321695313
492867	2141197	0.320231988
492967	2141197	0.318818181
493067	2141197	0.317452687
493167	2141197	0.316134323
493267	2141197	0.314861936
493367	2141197	0.313634406
493467	2141197	0.312450647
493567	2141197	0.311309609
493667	2141197	0.310210284
493767	2141197	0.3091517
493867	2141197	0.308132931
493967	2141197	0.307153091
494067	2141197	0.306211339
494167	2141197	0.305306877
494267	2141197	0.30443895
494367	2141197	0.303606846
494467	2141197	0.302809895
494567	2141197	0.302047471
494667	2141197	0.301318985
494767	2141197	0.30062389
494867	2141197	0.299961673
494967	2141197	0.29933186
495067	2141197	0.298734005
495167	2141197	0.298167695
495267	2141197	0.297632543
495367	2141197	0.297128186
495467	2141197	0.296654279
495567	2141197	0.296210496
495667	2141197	0.295796521
495767	2141197	0.295412047
495867	2141197	0.295056771
495967	2141197	0.294730389
496067	2141197	0.294432596
496167	2141197	0.294163078
496267	2141197	0.293921515
496367	2141197	0.293707572
496467	2141197	0.293520904
496567	2141197	0.293361151
496667	2141197	0.293227939
496767	2141197	0.293120883
496867	2141197	0.293039583
496967	2141197	0.292983631
497067	2141197	0.292952608
497167	2141197	0.292946093
497267	2141197	0.292963657
497367	2141197	0.293004874
497467	2141197	0.293069317
497567	2141197	0.293156563
497667	2141197	0.293266197
498767	2141197	0.295841251
498867	2141197	0.296191136
498967	2141197	0.296559085
499067	2141197	0.296944859
499167	2141197	0.297348232
499267	2141197	0.297768991
499367	2141197	0.298206932
499467	2141197	0.298661864
499567	2141197	0.299133604
499667	2141197	0.29962198
499767	2141197	0.300126828
499867	2141197	0.300647993
499967	2141197	0.301185328
500067	2141197	0.301738695
500167	2141197	0.302307959
500267	2141197	0.302892996
500367	2141197	0.303493685
500467	2141197	0.304109913
500567	2141197	0.304741572
500667	2141197	0.305388559
500767	2141197	0.306050774
500867	2141197	0.306728125
500967	2141197	0.30742052
501067	2141197	0.308127875
501167	2141197	0.308850107
501267	2141197	0.309587137
501367	2141197	0.31033889
501467	2141197	0.311105293
501567	2141197	0.311886275
501667	2141197	0.31268177
501767	2141197	0.313491713
501867	2141197	0.314316042
501967	2141197	0.315154695
502067	2141197	0.316007614
502167	2141197	0.316874744
502267	2141197	0.317756028
479967	2141297	0.586495044
480067	2141297	0.585525576
480167	2141297	0.584567733
480267	2141297	0.583626383
480367	2141297	0.582707632
480467	2141297	0.581819068
480567	2141297	0.580970036
480667	2141297	0.580171949
480767	2141297	0.579438636
480867	2141297	0.578786702
480967	2141297	0.578235897
481067	2141297	0.577809425
481167	2141297	0.577534156
481267	2141297	0.577440618
481367	2141297	0.577562659
481767	2141297	0.580934289
481867	2141297	0.58266196
481967	2141297	0.584784889
482067	2141297	0.587302903
482167	2141297	0.590200728
482267	2141297	0.593448216
482367	2141297	0.59700223
482467	2141297	0.600809758
482567	2141297	0.604811611
482667	2141297	0.608946069
482767	2141297	0.613152003
482867	2141297	0.617371241
482967	2141297	0.621550139
483067	2141297	0.625640413
483167	2141297	0.629599359
483267	2141297	0.633389546
483367	2141297	0.636978054
483467	2141297	0.640335271
483567	2141297	0.643433231
483667	2141297	0.646243415
483767	2141297	0.648733921
483867	2141297	0.650865831
483967	2141297	0.652588621
484067	2141297	0.653834486
484167	2141297	0.654511651
484267	2141297	0.654497337
