x	y	error_car_pre_dur
491967	2131597	1.022348785
492067	2131597	1.023596259
492167	2131597	1.024867941
492267	2131597	1.026163625
492367	2131597	1.027483102
492467	2131597	1.028826165
492567	2131597	1.030192607
492667	2131597	1.031582222
492767	2131597	1.032994803
492867	2131597	1.034430144
492967	2131597	1.03588804
493067	2131597	1.037368287
493167	2131597	1.038870681
493267	2131597	1.040395019
493367	2131597	1.041941098
493467	2131597	1.043508719
493567	2131597	1.045097681
493667	2131597	1.046707785
493767	2131597	1.048338834
493867	2131597	1.049990631
493967	2131597	1.051662981
494067	2131597	1.053355691
494167	2131597	1.055068568
494267	2131597	1.056801421
494367	2131597	1.058554061
494467	2131597	1.060326301
494567	2131597	1.062117953
494667	2131597	1.063928834
494767	2131597	1.06575876
494867	2131597	1.06760755
494967	2131597	1.069475023
495067	2131597	1.071361003
495167	2131597	1.073265312
495267	2131597	1.075187777
495367	2131597	1.077128224
495467	2131597	1.079086482
495567	2131597	1.081062383
495667	2131597	1.083055758
495767	2131597	1.085066442
495867	2131597	1.087094272
495967	2131597	1.089139085
496067	2131597	1.091200721
496167	2131597	1.093279023
496267	2131597	1.095373832
496367	2131597	1.097484995
496467	2131597	1.099612359
496567	2131597	1.101755772
496667	2131597	1.103915086
496767	2131597	1.106090153
496867	2131597	1.108280827
496967	2131597	1.110486964
497067	2131597	1.112708423
497167	2131597	1.114945063
497267	2131597	1.117196745
497367	2131597	1.119463333
497467	2131597	1.121744692
497567	2131597	1.124040688
497667	2131597	1.126351189
497767	2131597	1.128676066
497867	2131597	1.13101519
497967	2131597	1.133368434
498067	2131597	1.135735675
498167	2131597	1.138116788
498267	2131597	1.140511651
498367	2131597	1.142920145
498467	2131597	1.14534215
498567	2131597	1.147777551
498667	2131597	1.150226231
498767	2131597	1.152688076
498867	2131597	1.155162975
498967	2131597	1.157650815
499067	2131597	1.160151488
499167	2131597	1.162664886
499267	2131597	1.165190901
499367	2131597	1.167729429
499467	2131597	1.170280366
499567	2131597	1.17284361
499667	2131597	1.175419059
499767	2131597	1.178006613
499867	2131597	1.180606175
499967	2131597	1.183217646
500067	2131597	1.185840932
500167	2131597	1.188475937
500267	2131597	1.191122569
500367	2131597	1.193780734
500467	2131597	1.196450342
500567	2131597	1.199131304
500667	2131597	1.20182353
500767	2131597	1.204526933
500867	2131597	1.207241427
500967	2131597	1.209966927
501067	2131597	1.212703347
501167	2131597	1.215450606
501267	2131597	1.218208622
501367	2131597	1.220977312
501467	2131597	1.223756598
501567	2131597	1.2265464
501667	2131597	1.22934664
501767	2131597	1.232157242
501867	2131597	1.234978129
501967	2131597	1.237809226
502067	2131597	1.240650458
502167	2131597	1.243501754
502267	2131597	1.246363039
502367	2131597	1.249234243
502467	2131597	1.252115295
502567	2131597	1.255006125
502667	2131597	1.257906664
502767	2131597	1.260816844
502867	2131597	1.263736597
502967	2131597	1.266665857
503067	2131597	1.269604558
503167	2131597	1.272552635
503267	2131597	1.275510023
503367	2131597	1.278476659
503467	2131597	1.281452481
503567	2131597	1.284437425
503667	2131597	1.287431431
503767	2131597	1.290434437
503867	2131597	1.293446383
503967	2131597	1.296467211
504067	2131597	1.299496861
504167	2131597	1.302535274
504267	2131597	1.305582394
504367	2131597	1.308638163
504467	2131597	1.311702525
504567	2131597	1.314775425
504667	2131597	1.317856806
504767	2131597	1.320946615
504867	2131597	1.324044797
504967	2131597	1.327151299
505067	2131597	1.330266068
505167	2131597	1.333389051
505267	2131597	1.336520197
505367	2131597	1.339659454
505467	2131597	1.342806771
505567	2131597	1.345962098
505667	2131597	1.349125385
505767	2131597	1.352296582
505867	2131597	1.35547564
505967	2131597	1.358662512
506067	2131597	1.361857148
506167	2131597	1.365059502
506267	2131597	1.368269526
506367	2131597	1.371487173
506467	2131597	1.374712398
506567	2131597	1.377945153
506667	2131597	1.381185394
506767	2131597	1.384433076
482467	2131697	1.030730826
482667	2131697	1.027692282
482767	2131697	1.026212501
482867	2131697	1.024759356
482967	2131697	1.023333078
485267	2131697	0.998410819
485367	2131697	0.997687066
485467	2131697	0.996994416
485567	2131697	0.996332963
485667	2131697	0.995702792
485767	2131697	0.995103983
485867	2131697	0.994536608
485967	2131697	0.994000732
486067	2131697	0.993496413
486167	2131697	0.993023702
486267	2131697	0.992582642
486367	2131697	0.992173271
486467	2131697	0.991795618
486567	2131697	0.991449705
486667	2131697	0.991135547
486767	2131697	0.990853152
486867	2131697	0.990602522
486967	2131697	0.990383649
487067	2131697	0.990196522
487167	2131697	0.990041118
487267	2131697	0.989917412
487367	2131697	0.989825369
487467	2131697	0.989764947
487567	2131697	0.989736099
487667	2131697	0.989738771
487767	2131697	0.989772902
487867	2131697	0.989838423
487967	2131697	0.98993526
488067	2131697	0.990063334
488167	2131697	0.990222557
488267	2131697	0.990412838
488367	2131697	0.990634076
488467	2131697	0.990886168
488567	2131697	0.991169004
488667	2131697	0.991482467
488767	2131697	0.991826437
488867	2131697	0.992200786
488967	2131697	0.992605384
489067	2131697	0.993040094
489167	2131697	0.993504773
489267	2131697	0.993999276
489367	2131697	0.994523452
489467	2131697	0.995077147
489567	2131697	0.9956602
489667	2131697	0.996272449
489767	2131697	0.996913726
489867	2131697	0.997583861
489967	2131697	0.99828268
490067	2131697	0.999010004
490167	2131697	0.999765653
490267	2131697	1.000549444
490367	2131697	1.001361188
490467	2131697	1.002200698
490567	2131697	1.003067781
490667	2131697	1.003962242
490767	2131697	1.004883886
490867	2131697	1.005832514
490967	2131697	1.006807926
491067	2131697	1.00780992
491167	2131697	1.008838292
491267	2131697	1.009892838
491367	2131697	1.01097335
491467	2131697	1.012079623
491567	2131697	1.013211447
491667	2131697	1.014368614
491767	2131697	1.015550914
491867	2131697	1.016758136
491967	2131697	1.017990071
492067	2131697	1.019246506
492167	2131697	1.020527232
492267	2131697	1.021832036
492367	2131697	1.023160707
492467	2131697	1.024513036
492567	2131697	1.02588881
492667	2131697	1.027287819
492767	2131697	1.028709855
492867	2131697	1.030154706
492967	2131697	1.031622166
493067	2131697	1.033112026
493167	2131697	1.03462408
493267	2131697	1.03615812
493367	2131697	1.037713942
493467	2131697	1.039291343
493567	2131697	1.040890118
493667	2131697	1.042510067
493767	2131697	1.04415099
493867	2131697	1.045812686
493967	2131697	1.047494959
494067	2131697	1.049197612
494167	2131697	1.05092045
494267	2131697	1.05266328
494367	2131697	1.054425911
494467	2131697	1.056208152
494567	2131697	1.058009814
494667	2131697	1.059830712
494767	2131697	1.061670659
494867	2131697	1.063529472
494967	2131697	1.06540697
495067	2131697	1.067302973
495167	2131697	1.069217303
495267	2131697	1.071149783
495367	2131697	1.073100239
495467	2131697	1.075068499
495567	2131697	1.077054391
495667	2131697	1.079057746
495767	2131697	1.081078399
495867	2131697	1.083116182
495967	2131697	1.085170934
496067	2131697	1.087242493
496167	2131697	1.089330698
496267	2131697	1.091435394
496367	2131697	1.093556422
496467	2131697	1.095693631
496567	2131697	1.097846867
496667	2131697	1.10001598
496767	2131697	1.102200823
496867	2131697	1.104401248
496967	2131697	1.106617111
497067	2131697	1.108848268
497167	2131697	1.11109458
497267	2131697	1.113355906
497367	2131697	1.11563211
497467	2131697	1.117923054
497567	2131697	1.120228606
497667	2131697	1.122548634
497767	2131697	1.124883006
497867	2131697	1.127231594
497967	2131697	1.129594272
498067	2131697	1.131970912
498167	2131697	1.134361393
498267	2131697	1.136765591
498367	2131697	1.139183386
498467	2131697	1.14161466
498567	2131697	1.144059295
498667	2131697	1.146517175
498767	2131697	1.148988186
498867	2131697	1.151472215
498967	2131697	1.153969152
499067	2131697	1.156478887
499167	2131697	1.159001311
499267	2131697	1.161536317
499367	2131697	1.164083802
499467	2131697	1.166643659
499567	2131697	1.169215788
499667	2131697	1.171800087
499767	2131697	1.174396455
499867	2131697	1.177004796
499967	2131697	1.179625011
500067	2131697	1.182257004
500167	2131697	1.184900682
500267	2131697	1.18755595
500367	2131697	1.190222716
500467	2131697	1.19290089
500567	2131697	1.195590383
500667	2131697	1.198291104
500767	2131697	1.201002968
500867	2131697	1.203725887
500967	2131697	1.206459777
501067	2131697	1.209204553
501167	2131697	1.211960133
501267	2131697	1.214726434
501367	2131697	1.217503377
501467	2131697	1.22029088
501567	2131697	1.223088866
501667	2131697	1.225897256
501767	2131697	1.228715973
501867	2131697	1.231544942
501967	2131697	1.234384087
502067	2131697	1.237233336
502167	2131697	1.240092613
502267	2131697	1.242961848
502367	2131697	1.245840969
502467	2131697	1.248729905
502567	2131697	1.251628587
502667	2131697	1.254536945
502767	2131697	1.257454913
502867	2131697	1.260382423
502967	2131697	1.263319407
503067	2131697	1.266265802
503167	2131697	1.269221541
503267	2131697	1.272186561
503367	2131697	1.275160798
503467	2131697	1.278144189
503567	2131697	1.281136674
503667	2131697	1.284138189
503767	2131697	1.287148676
503867	2131697	1.290168073
503967	2131697	1.293196322
504067	2131697	1.296233364
504167	2131697	1.29927914
504267	2131697	1.302333594
504367	2131697	1.30539667
504467	2131697	1.308468309
504567	2131697	1.311548458
504667	2131697	1.314637061
504767	2131697	1.317734064
504867	2131697	1.320839412
504967	2131697	1.323953054
505067	2131697	1.327074935
505167	2131697	1.330205003
505267	2131697	1.333343208
505367	2131697	1.336489497
505467	2131697	1.33964382
505567	2131697	1.342806126
505667	2131697	1.345976367
505767	2131697	1.349154493
505867	2131697	1.352340454
505967	2131697	1.355534204
506067	2131697	1.358735693
506167	2131697	1.361944874
506267	2131697	1.365161701
506367	2131697	1.368386127
506467	2131697	1.371618106
506567	2131697	1.374857592
506667	2131697	1.378104539
506767	2131697	1.381358904
482467	2131797	1.026378717
482567	2131797	1.024836186
482767	2131797	1.021830292
482867	2131797	1.020367406
482967	2131797	1.018931541
483067	2131797	1.017522929
483167	2131797	1.016141795
485067	2131797	0.995392427
485167	2131797	0.994601722
485267	2131797	0.993842161
485367	2131797	0.993113854
485467	2131797	0.992416901
485567	2131797	0.991751399
485667	2131797	0.991117434
485767	2131797	0.990515087
485867	2131797	0.989944432
485967	2131797	0.989405536
486067	2131797	0.988898458
486167	2131797	0.988423248
486267	2131797	0.987979953
486367	2131797	0.987568609
486467	2131797	0.987189245
486567	2131797	0.986841885
486667	2131797	0.986526543
486767	2131797	0.986243228
486867	2131797	0.985991939
486967	2131797	0.98577267
487067	2131797	0.985585407
487167	2131797	0.985430128
487267	2131797	0.985306806
487367	2131797	0.985215404
487467	2131797	0.985155881
487567	2131797	0.985128186
487667	2131797	0.985132264
487767	2131797	0.98516805
487867	2131797	0.985235477
487967	2131797	0.985334466
488067	2131797	0.985464935
488167	2131797	0.985626795
488267	2131797	0.985819951
488367	2131797	0.986044301
488467	2131797	0.986299737
488567	2131797	0.986586147
488667	2131797	0.98690341
488767	2131797	0.987251402
488867	2131797	0.987629994
488967	2131797	0.98803905
489067	2131797	0.98847843
489167	2131797	0.988947988
489267	2131797	0.989447575
489367	2131797	0.989977035
489467	2131797	0.99053621
489567	2131797	0.991124936
489667	2131797	0.991743046
489767	2131797	0.992390369
489867	2131797	0.99306673
489967	2131797	0.993771949
490067	2131797	0.994505845
490167	2131797	0.995268233
490267	2131797	0.996058924
490367	2131797	0.996877728
490467	2131797	0.997724451
490567	2131797	0.998598895
490667	2131797	0.999500863
490767	2131797	1.000430154
490867	2131797	1.001386565
490967	2131797	1.002369891
491067	2131797	1.003379926
491167	2131797	1.004416462
491267	2131797	1.005479289
491367	2131797	1.006568198
491467	2131797	1.007682976
491567	2131797	1.008823411
491667	2131797	1.00998929
491767	2131797	1.011180399
491867	2131797	1.012396524
491967	2131797	1.01363745
492067	2131797	1.014902961
492167	2131797	1.016192843
492267	2131797	1.017506881
492367	2131797	1.01884486
492467	2131797	1.020206565
492567	2131797	1.021591781
492667	2131797	1.023000295
492767	2131797	1.024431893
492867	2131797	1.025886363
492967	2131797	1.027363493
493067	2131797	1.028863071
493167	2131797	1.030384887
493267	2131797	1.031928732
493367	2131797	1.033494398
493467	2131797	1.035081678
493567	2131797	1.036690365
493667	2131797	1.038320256
493767	2131797	1.039971148
493867	2131797	1.041642837
493967	2131797	1.043335124
494067	2131797	1.045047811
494167	2131797	1.046780699
494267	2131797	1.048533594
494367	2131797	1.0503063
494467	2131797	1.052098627
494567	2131797	1.053910382
494667	2131797	1.055741376
494767	2131797	1.057591424
494867	2131797	1.059460339
494967	2131797	1.061347937
495067	2131797	1.063254038
495167	2131797	1.06517846
495267	2131797	1.067121027
495367	2131797	1.069081561
495467	2131797	1.07105989
495567	2131797	1.073055839
495667	2131797	1.075069239
495767	2131797	1.077099922
495867	2131797	1.079147721
495967	2131797	1.081212471
496067	2131797	1.08329401
496167	2131797	1.085392177
496267	2131797	1.087506812
496367	2131797	1.08963776
496467	2131797	1.091784865
496567	2131797	1.093947974
496667	2131797	1.096126936
496767	2131797	1.098321601
496867	2131797	1.100531823
496967	2131797	1.102757455
497067	2131797	1.104998355
497167	2131797	1.10725438
497267	2131797	1.10952539
497367	2131797	1.111811248
497467	2131797	1.114111816
497567	2131797	1.116426961
497667	2131797	1.11875655
497767	2131797	1.121100451
497867	2131797	1.123458536
497967	2131797	1.125830677
498067	2131797	1.128216748
498167	2131797	1.130616624
498267	2131797	1.133030185
498367	2131797	1.135457308
498467	2131797	1.137897875
498567	2131797	1.140351768
498667	2131797	1.142818872
498767	2131797	1.14529907
498867	2131797	1.147792252
498967	2131797	1.150298306
499067	2131797	1.152817121
499167	2131797	1.155348589
499267	2131797	1.157892605
499367	2131797	1.160449061
499467	2131797	1.163017855
499567	2131797	1.165598884
499667	2131797	1.168192046
499767	2131797	1.170797242
499867	2131797	1.173414373
499967	2131797	1.176043342
500067	2131797	1.178684053
500167	2131797	1.181336413
500267	2131797	1.184000326
500367	2131797	1.186675702
500467	2131797	1.18936245
500567	2131797	1.19206048
500667	2131797	1.194769703
500767	2131797	1.197490032
500867	2131797	1.200221381
500967	2131797	1.202963665
501067	2131797	1.205716801
501167	2131797	1.208480704
501267	2131797	1.211255295
501367	2131797	1.214040491
501467	2131797	1.216836213
501567	2131797	1.219642383
501667	2131797	1.222458923
501767	2131797	1.225285756
501867	2131797	1.228122806
501967	2131797	1.230969999
502067	2131797	1.233827261
502167	2131797	1.236694519
502267	2131797	1.239571701
502367	2131797	1.242458736
502467	2131797	1.245355553
502567	2131797	1.248262083
502667	2131797	1.251178257
502767	2131797	1.254104009
502867	2131797	1.25703927
502967	2131797	1.259983974
503067	2131797	1.262938056
503167	2131797	1.265901452
503267	2131797	1.268874097
503367	2131797	1.271855929
503467	2131797	1.274846884
503567	2131797	1.277846902
503667	2131797	1.28085592
503767	2131797	1.28387388
503867	2131797	1.28690072
503967	2131797	1.289936382
504067	2131797	1.292980808
504167	2131797	1.296033939
504267	2131797	1.29909572
504367	2131797	1.302166092
504467	2131797	1.305245
504567	2131797	1.308332389
504667	2131797	1.311428205
504767	2131797	1.314532392
504867	2131797	1.317644897
504967	2131797	1.320765668
505067	2131797	1.323894651
505167	2131797	1.327031795
505267	2131797	1.330177047
505367	2131797	1.333330358
505467	2131797	1.336491677
505567	2131797	1.339660953
505667	2131797	1.342838137
505767	2131797	1.34602318
505867	2131797	1.349216034
505967	2131797	1.35241665
506067	2131797	1.35562498
506167	2131797	1.358840979
506267	2131797	1.362064597
506367	2131797	1.365295791
506467	2131797	1.368534512
506567	2131797	1.371780717
506667	2131797	1.375034359
506767	2131797	1.378295394
482467	2131897	1.022032114
482567	2131897	1.020479263
482667	2131897	1.018952863
482867	2131897	1.015980389
